ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essentials,Full,Notes
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Unable_to_connect_to_SQL_Server_1_5_Rule,Rule,Unable to connect to SQL Server,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.The_configuration_file_could_not_be_saved_5_Rule,Rule,The configuration file could not be saved,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.The_configuration_file_could_not_be_saved_5_Rule,Rule,The configuration file could not be saved,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.The_configuration_file_could_not_be_saved_5_Rule,Rule,The configuration file could not be saved,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.MSAS11_Data_Mining_Model_Processing_Current_models_processing_15.0_minutes_5_Rule,Rule,SSAS 2012: Data Mining Model Processing: Current Models Processing,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.MSAS11_Data_Mining_Model_Processing_Current_models_processing_15.0_minutes_5_Rule,Rule,SSAS 2012: Data Mining Model Processing: Current Models Processing,,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Error_while_undoing_logged_operation_in_database__1_5_Rule,Rule,Error while undoing logged operation in database,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Error_while_undoing_logged_operation_in_database__1_5_Rule,Rule,Error while undoing logged operation in database,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Error_while_undoing_logged_operation_in_database__1_5_Rule,Rule,Error while undoing logged operation in database,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Could_not_read_and_latch_page_1_5_Rule,Rule,Could not read and latch page,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Could_not_read_and_latch_page_1_5_Rule,Rule,Could not read and latch page,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Could_not_read_and_latch_page_1_5_Rule,Rule,Could not read and latch page,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.OSError_Occurred_While_Performing_IO_onpage_id823,Rule,OS Error occurred while performing I/O on page,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.OSError_Occurred_While_Performing_IO_onpage_id823,Rule,OS Error occurred while performing I/O on page,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.OSError_Occurred_While_Performing_IO_onpage_id823,Rule,OS Error occurred while performing I/O on page,,Priority,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBEngine.AverageWaitTime.Collection,Rule,MSSQL 2012: Collect DB Engine Average Wait Time (ms),SQL 2012 DB Engine Average Wait Time performance collection rule,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBEngine.AverageWaitTime.Collection,Rule,MSSQL 2012: Collect DB Engine Average Wait Time (ms),SQL 2012 DB Engine Average Wait Time performance collection rule,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__The_previous_link_on_page_does_not_match_the_previous_page_that_the_parent_slot_expects_for_this_page_1_5_Rule,Rule,Table error: The previous link on page does not match the previous page that the parent slot expects for this page,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__The_previous_link_on_page_does_not_match_the_previous_page_that_the_parent_slot_expects_for_this_page_1_5_Rule,Rule,Table error: The previous link on page does not match the previous page that the parent slot expects for this page,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__The_previous_link_on_page_does_not_match_the_previous_page_that_the_parent_slot_expects_for_this_page_1_5_Rule,Rule,Table error: The previous link on page does not match the previous page that the parent slot expects for this page,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Statistics_SQL_RECEIVEs_sec_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Statistics: SQL RECEIVEs Per Second,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Statistics_SQL_RECEIVEs_sec_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Statistics: SQL RECEIVEs Per Second,,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.XML___XML_parsing_error_1_5_Rule,Rule,XML: XML parsing error,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.XML___XML_parsing_error_1_5_Rule,Rule,XML: XML parsing error,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.XML___XML_parsing_error_1_5_Rule,Rule,XML: XML parsing error,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,Logical consistency error after performing I/O on page,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,Logical consistency error after performing I/O on page,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,Logical consistency error after performing I/O on page,,Priority,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.MSAS11_Query_Avg_time_query_15.0_minutes_5_Rule,Rule,SSAS 2012: Query: Average Time Per Query,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.MSAS11_Query_Avg_time_query_15.0_minutes_5_Rule,Rule,SSAS 2012: Query: Average Time Per Query,,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.One_or_more_indexes_are_damaged_and_must_be_repaired_or_dropped_1_5_Rule,Rule,One or more indexes are damaged and must be repaired or dropped,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.One_or_more_indexes_are_damaged_and_must_be_repaired_or_dropped_1_5_Rule,Rule,One or more indexes are damaged and must be repaired or dropped,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.One_or_more_indexes_are_damaged_and_must_be_repaired_or_dropped_1_5_Rule,Rule,One or more indexes are damaged and must be repaired or dropped,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQL_Server_Service_Broker_transmitter_shut_down_due_to_an_exception_or_a_lack_of_memory_5_Rule,Rule,SQL Server Service Broker transmitter shut down due to an exception or a lack of memory,,Enabled,bool,FALSE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQL_Server_Service_Broker_transmitter_shut_down_due_to_an_exception_or_a_lack_of_memory_5_Rule,Rule,SQL Server Service Broker transmitter shut down due to an exception or a lack of memory,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQL_Server_Service_Broker_transmitter_shut_down_due_to_an_exception_or_a_lack_of_memory_5_Rule,Rule,SQL Server Service Broker transmitter shut down due to an exception or a lack of memory,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBCC_executed_found_and_repaired_errors_Rule,Rule,Database consistency errors found and repaired,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBCC_executed_found_and_repaired_errors_Rule,Rule,Database consistency errors found and repaired,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBCC_executed_found_and_repaired_errors_Rule,Rule,Database consistency errors found and repaired,,Priority,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.XML___Failed_to_instantiate_class._Make_sure_Msxml2.dll_exists_in_the_SQL_Server_installation_1_5_Rule,Rule,XML: Failed to instantiate class. Make sure Msxml2.dll exists in the SQL Server installation,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.XML___Failed_to_instantiate_class._Make_sure_Msxml2.dll_exists_in_the_SQL_Server_installation_1_5_Rule,Rule,XML: Failed to instantiate class. Make sure Msxml2.dll exists in the SQL Server installation,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.XML___Failed_to_instantiate_class._Make_sure_Msxml2.dll_exists_in_the_SQL_Server_installation_1_5_Rule,Rule,XML: Failed to instantiate class. Make sure Msxml2.dll exists in the SQL Server installation,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Full_Text_Search___Search_on_full_text_catalog_failed_with_unknown_result_1_5_Rule,Rule,Full Text Search: Search on full-text catalog failed with unknown result,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Full_Text_Search___Search_on_full_text_catalog_failed_with_unknown_result_1_5_Rule,Rule,Full Text Search: Search on full-text catalog failed with unknown result,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Full_Text_Search___Search_on_full_text_catalog_failed_with_unknown_result_1_5_Rule,Rule,Full Text Search: Search on full-text catalog failed with unknown result,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Transport_Message_Fragment_Receives_sec_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Transport: Message Fragment Receives Per Second,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Transport_Message_Fragment_Receives_sec_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Transport: Message Fragment Receives Per Second,,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Extra_or_invalid_key_1_5_Rule,Rule,Table error: Extra or invalid key,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Extra_or_invalid_key_1_5_Rule,Rule,Table error: Extra or invalid key,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Extra_or_invalid_key_1_5_Rule,Rule,Table error: Extra or invalid key,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Failed_to_initialize_the_Common_Language_Runtime__CLR__with_HRESULT_5_Rule,Rule,Failed to initialize the Common Language Runtime (CLR) with HRESULT,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Failed_to_initialize_the_Common_Language_Runtime__CLR__with_HRESULT_5_Rule,Rule,Failed to initialize the Common Language Runtime (CLR) with HRESULT,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Failed_to_initialize_the_Common_Language_Runtime__CLR__with_HRESULT_5_Rule,Rule,Failed to initialize the Common Language Runtime (CLR) with HRESULT,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_must_be_changed_5_Rule,Rule,Login failed: Password must be changed,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_must_be_changed_5_Rule,Rule,Login failed: Password must be changed,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_must_be_changed_5_Rule,Rule,Login failed: Password must be changed,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error___Address_is_not_aligned_1_5_Rule,Rule,Table error:  Address is not aligned,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error___Address_is_not_aligned_1_5_Rule,Rule,Table error:  Address is not aligned,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error___Address_is_not_aligned_1_5_Rule,Rule,Table error:  Address is not aligned,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.An_error_occurred_in_the_Service_Broker_manager_5_Rule,Rule,An error occurred in the Service Broker manager,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.An_error_occurred_in_the_Service_Broker_manager_5_Rule,Rule,An error occurred in the Service Broker manager,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.An_error_occurred_in_the_Service_Broker_manager_5_Rule,Rule,An error occurred in the Service Broker manager,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_too_short_5_Rule,Rule,Login failed: Password too short,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_too_short_5_Rule,Rule,Login failed: Password too short,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_too_short_5_Rule,Rule,Login failed: Password too short,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_expired_5_Rule,Rule,Login failed: Password expired,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_expired_5_Rule,Rule,Login failed: Password expired,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Password_expired_5_Rule,Rule,Login failed: Password expired,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Transaction_was_deadlocked_on_resources_with_another_process_and_has_been_chosen_as_the_deadlock_victim._Rerun_the_transaction_1_5_Rule,Rule,"Transaction was deadlocked on resources with another process, and has been chosen as the deadlock victim. Rerun the transaction",,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Transaction_was_deadlocked_on_resources_with_another_process_and_has_been_chosen_as_the_deadlock_victim._Rerun_the_transaction_1_5_Rule,Rule,"Transaction was deadlocked on resources with another process, and has been chosen as the deadlock victim. Rerun the transaction",,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Transaction_was_deadlocked_on_resources_with_another_process_and_has_been_chosen_as_the_deadlock_victim._Rerun_the_transaction_1_5_Rule,Rule,"Transaction was deadlocked on resources with another process, and has been chosen as the deadlock victim. Rerun the transaction",,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Transport_Open_Connection_Count_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Transport: Open Connection Count,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Transport_Open_Connection_Count_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Transport: Open Connection Count,,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBEngine.CPUUsagePercent.Collection,Rule,MSSQL 2012: Collect DB Engine CPU Utilization (%),SQL 2012 DB Engine CPU Utilization (%) performance collection rule.,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBEngine.CPUUsagePercent.Collection,Rule,MSSQL 2012: Collect DB Engine CPU Utilization (%),SQL 2012 DB Engine CPU Utilization (%) performance collection rule.,SyncTime,string,,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBEngine.CPUUsagePercent.Collection,Rule,MSSQL 2012: Collect DB Engine CPU Utilization (%),SQL 2012 DB Engine CPU Utilization (%) performance collection rule.,CacheExpirationTime,int,43200,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBEngine.CPUUsagePercent.Collection,Rule,MSSQL 2012: Collect DB Engine CPU Utilization (%),SQL 2012 DB Engine CPU Utilization (%) performance collection rule.,IntervalSeconds,int,300,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.DBEngine.CPUUsagePercent.Collection,Rule,MSSQL 2012: Collect DB Engine CPU Utilization (%),SQL 2012 DB Engine CPU Utilization (%) performance collection rule.,TimeoutSeconds,int,200,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQL_Server_shutdown_due_to_Ctrl_C_or_Ctrl_Break_signal_1_5_Rule,Rule,SQL Server shutdown due to Ctrl-C or Ctrl-Break signal,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQL_Server_shutdown_due_to_Ctrl_C_or_Ctrl_Break_signal_1_5_Rule,Rule,SQL Server shutdown due to Ctrl-C or Ctrl-Break signal,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQL_Server_shutdown_due_to_Ctrl_C_or_Ctrl_Break_signal_1_5_Rule,Rule,SQL Server shutdown due to Ctrl-C or Ctrl-Break signal,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.UserConnectionsCollectionLearning,Rule,MSSQL 2012: Collect Learning Data for SQL User Connections Monitor,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.UserConnectionsCollectionLearning,Rule,MSSQL 2012: Collect Learning Data for SQL User Connections Monitor,,Frequency,int,300,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.UserConnectionsCollectionLearning,Rule,MSSQL 2012: Collect Learning Data for SQL User Connections Monitor,,Sensitivity,double,2.81,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Database.TransactionsPerSecDB.Collection,Rule,MSSQL 2012: Collect DB Transactions per second count,SQL 2012 Databases Transactions per second performance collection rule,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Database.TransactionsPerSecDB.Collection,Rule,MSSQL 2012: Collect DB Transactions per second count,SQL 2012 Databases Transactions per second performance collection rule,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Agent_shutdown._For_more_information_see_the_SQL_Server_Agent_job_history_for_job_1_5_Rule,Rule,"[Deprecated] Agent shutdown. For more information, see the SQL Server Agent job history for job.",,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Agent_shutdown._For_more_information_see_the_SQL_Server_Agent_job_history_for_job_1_5_Rule,Rule,"[Deprecated] Agent shutdown. For more information, see the SQL Server Agent job history for job.",,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Agent_shutdown._For_more_information_see_the_SQL_Server_Agent_job_history_for_job_1_5_Rule,Rule,"[Deprecated] Agent shutdown. For more information, see the SQL Server Agent job history for job.",,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Transport_Receive_I_Os_sec_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Transport: Receive I/Os Per Second,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_Broker_Transport_Receive_I_Os_sec_15.0_minutes_5_Rule,Rule,MSSQL 2012: Broker Transport: Receive I/Os Per Second,,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Cannot_recover_the_master_database._Exiting_1_5_Rule,Rule,Cannot recover the master database. Exiting,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Cannot_recover_the_master_database._Exiting_1_5_Rule,Rule,Cannot recover the master database. Exiting,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Cannot_recover_the_master_database._Exiting_1_5_Rule,Rule,Cannot recover the master database. Exiting,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_SSIS_Pipeline_Buffers_Spooled_15.0_minutes_2_Rule,Rule,SSIS 2012: Pipeline: Buffers Spooled,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.SQLServer_SSIS_Pipeline_Buffers_Spooled_15.0_minutes_2_Rule,Rule,SSIS 2012: Pipeline: Buffers Spooled,,Frequency,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.CHECKTABLE_processing_of_object_encountered_page_twice._Possible_internal_error_or_allocation_fault_1_5_Rule,Rule,CHECKTABLE processing of object encountered page twice. Possible internal error or allocation fault,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.CHECKTABLE_processing_of_object_encountered_page_twice._Possible_internal_error_or_allocation_fault_1_5_Rule,Rule,CHECKTABLE processing of object encountered page twice. Possible internal error or allocation fault,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.CHECKTABLE_processing_of_object_encountered_page_twice._Possible_internal_error_or_allocation_fault_1_5_Rule,Rule,CHECKTABLE processing of object encountered page twice. Possible internal error or allocation fault,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Could_not_allocate_space_for_object__in_database__because_the__filegroup_is_full_1_5_Rule,Rule,Could not allocate space for object  in database  because the  Filegroup is full,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Could_not_allocate_space_for_object__in_database__because_the__filegroup_is_full_1_5_Rule,Rule,Could not allocate space for object  in database  because the  Filegroup is full,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Could_not_allocate_space_for_object__in_database__because_the__filegroup_is_full_1_5_Rule,Rule,Could not allocate space for object  in database  because the  Filegroup is full,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Cross_object_linkage._Page_PGID_next_is_not_in_the_same_index_1_5_Rule,Rule,Table error: Cross object linkage. Page PGID->next is not in the same index,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Cross_object_linkage._Page_PGID_next_is_not_in_the_same_index_1_5_Rule,Rule,Table error: Cross object linkage. Page PGID->next is not in the same index,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Cross_object_linkage._Page_PGID_next_is_not_in_the_same_index_1_5_Rule,Rule,Table error: Cross object linkage. Page PGID->next is not in the same index,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Error_during_validation_5_Rule,Rule,Login failed: Error during validation,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Error_during_validation_5_Rule,Rule,Login failed: Error during validation,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Login_failed__Error_during_validation_5_Rule,Rule,Login failed: Error during validation,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Alert_engine_stopped_due_to_unrecoverable_local_eventlog_errors_1_5_Rule,Rule,Alert engine stopped due to unrecoverable local event log errors,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Alert_engine_stopped_due_to_unrecoverable_local_eventlog_errors_1_5_Rule,Rule,Alert engine stopped due to unrecoverable local event log errors,,Severity,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Alert_engine_stopped_due_to_unrecoverable_local_eventlog_errors_1_5_Rule,Rule,Alert engine stopped due to unrecoverable local event log errors,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Cross_object_linkage_1_5_Rule,Rule,Table error: Cross object linkage,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Cross_object_linkage_1_5_Rule,Rule,Table error: Cross object linkage,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Table_error__Cross_object_linkage_1_5_Rule,Rule,Table error: Cross object linkage,,Priority,int,1,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Database.DBUsedSpaceMB.Collection,Rule,MSSQL 2012: Collect DB Used Space (MB),SQL 2012 Databases Used Space (MB) performance collection rule,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Database.DBUsedSpaceMB.Collection,Rule,MSSQL 2012: Collect DB Used Space (MB),SQL 2012 Databases Used Space (MB) performance collection rule,IntervalSeconds,int,900,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.Database.DBUsedSpaceMB.Collection,Rule,MSSQL 2012: Collect DB Used Space (MB),SQL 2012 Databases Used Space (MB) performance collection rule,TimeoutSeconds,int,300,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.The_MSSQLServer_service_terminated_unexpectedly_3_5_Rule,Rule,The MSSQL Server service terminated unexpectedly,,Enabled,bool,TRUE,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.The_MSSQLServer_service_terminated_unexpectedly_3_5_Rule,Rule,The MSSQL Server service terminated unexpectedly,,Severity,int,2,,,,
Microsoft.SQLServer.2012.Monitoring,Microsoft.SQLServer.2012.The_MSSQLServer_service_terminated_unexpectedly_3_5_Rule,Rule,The MSSQL Server service terminated unexpectedly,,Priority,int,1,,,,
