ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Notes
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_internal_limit_overflow_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an internal limit overflow,This is an internal query processor error.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_internal_limit_overflow_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an internal limit overflow,This is an internal query processor error.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_execution_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during execution,This is an internal query processor error.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_execution_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during execution,This is an internal query processor error.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_execution_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during execution,This is an internal query processor error.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_execution_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during execution,This is an internal query processor error.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_execution_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during execution,This is an internal query processor error.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_execution_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during execution,This is an internal query processor error.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_execution_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during execution,This is an internal query processor error.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,This is an internal query processor error.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,This is an internal query processor error.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,This is an internal query processor error.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,This is an internal query processor error.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,This is an internal query processor error.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,This is an internal query processor error.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_encountered_an_unexpected_error_during_the_processing_of_a_remote_query_phase_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor encountered an unexpected error during the processing of a remote query phase,This is an internal query processor error.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_ran_out_of_stack_space_during_query_optimization_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor ran out of stack space during query optimization,"The Query Processor is using a large but limited memory stack when optimizing queries. In some extreme situations the stack size may become a limit for a given very large query--for example, a query containing an inlist with 100,000 constants.",Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_ran_out_of_stack_space_during_query_optimization_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor ran out of stack space during query optimization,"The Query Processor is using a large but limited memory stack when optimizing queries. In some extreme situations the stack size may become a limit for a given very large query--for example, a query containing an inlist with 100,000 constants.",IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_ran_out_of_stack_space_during_query_optimization_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor ran out of stack space during query optimization,"The Query Processor is using a large but limited memory stack when optimizing queries. In some extreme situations the stack size may become a limit for a given very large query--for example, a query containing an inlist with 100,000 constants.",Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_ran_out_of_stack_space_during_query_optimization_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor ran out of stack space during query optimization,"The Query Processor is using a large but limited memory stack when optimizing queries. In some extreme situations the stack size may become a limit for a given very large query--for example, a query containing an inlist with 100,000 constants.",Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_ran_out_of_stack_space_during_query_optimization_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor ran out of stack space during query optimization,"The Query Processor is using a large but limited memory stack when optimizing queries. In some extreme situations the stack size may become a limit for a given very large query--for example, a query containing an inlist with 100,000 constants.",SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_ran_out_of_stack_space_during_query_optimization_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor ran out of stack space during query optimization,"The Query Processor is using a large but limited memory stack when optimizing queries. In some extreme situations the stack size may become a limit for a given very large query--for example, a query containing an inlist with 100,000 constants.",SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Internal_Query_Processor_Error__The_query_processor_ran_out_of_stack_space_during_query_optimization_1_5_Rule,Rule,MSSQL on Windows: Internal Query Processor Error: The query processor ran out of stack space during query optimization,"The Query Processor is using a large but limited memory stack when optimizing queries. In some extreme situations the stack size may become a limit for a given very large query--for example, a query containing an inlist with 100,000 constants.",TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Invalid_reference_to_LOB_page_id7105,Rule,MSSQL on Windows: Invalid reference to LOB page,This error occurs when SQL Server uses an invalid reference to a LOB page in an operation. This error may occur due to several different reasons.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Invalid_reference_to_LOB_page_id7105,Rule,MSSQL on Windows: Invalid reference to LOB page,This error occurs when SQL Server uses an invalid reference to a LOB page in an operation. This error may occur due to several different reasons.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Invalid_reference_to_LOB_page_id7105,Rule,MSSQL on Windows: Invalid reference to LOB page,This error occurs when SQL Server uses an invalid reference to a LOB page in an operation. This error may occur due to several different reasons.,Priority,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Invalid_reference_to_LOB_page_id7105,Rule,MSSQL on Windows: Invalid reference to LOB page,This error occurs when SQL Server uses an invalid reference to a LOB page in an operation. This error may occur due to several different reasons.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Invalid_reference_to_LOB_page_id7105,Rule,MSSQL on Windows: Invalid reference to LOB page,This error occurs when SQL Server uses an invalid reference to a LOB page in an operation. This error may occur due to several different reasons.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Invalid_reference_to_LOB_page_id7105,Rule,MSSQL on Windows: Invalid reference to LOB page,This error occurs when SQL Server uses an invalid reference to a LOB page in an operation. This error may occur due to several different reasons.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Invalid_reference_to_LOB_page_id7105,Rule,MSSQL on Windows: Invalid reference to LOB page,This error occurs when SQL Server uses an invalid reference to a LOB page in an operation. This error may occur due to several different reasons.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IO_Completion_Listener_Worker_appears_to_be_non_yielding_on_Node_5_Rule,Rule,MSSQL on Windows: IO Completion Listener Worker appears to be non-yielding on Node,I/O completion ports are the mechanism by which Microsoft SQL Server uses a pool of threads that was created when the service was started to process asynchronous I/O requests. The message will specify what node the completion port is not yielding on. Note: This rule is disabled by default. Please use overrides to enable it when necessary.,Enabled,bool,FALSE,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IO_Completion_Listener_Worker_appears_to_be_non_yielding_on_Node_5_Rule,Rule,MSSQL on Windows: IO Completion Listener Worker appears to be non-yielding on Node,I/O completion ports are the mechanism by which Microsoft SQL Server uses a pool of threads that was created when the service was started to process asynchronous I/O requests. The message will specify what node the completion port is not yielding on. Note: This rule is disabled by default. Please use overrides to enable it when necessary.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IO_Completion_Listener_Worker_appears_to_be_non_yielding_on_Node_5_Rule,Rule,MSSQL on Windows: IO Completion Listener Worker appears to be non-yielding on Node,I/O completion ports are the mechanism by which Microsoft SQL Server uses a pool of threads that was created when the service was started to process asynchronous I/O requests. The message will specify what node the completion port is not yielding on. Note: This rule is disabled by default. Please use overrides to enable it when necessary.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IO_Completion_Listener_Worker_appears_to_be_non_yielding_on_Node_5_Rule,Rule,MSSQL on Windows: IO Completion Listener Worker appears to be non-yielding on Node,I/O completion ports are the mechanism by which Microsoft SQL Server uses a pool of threads that was created when the service was started to process asynchronous I/O requests. The message will specify what node the completion port is not yielding on. Note: This rule is disabled by default. Please use overrides to enable it when necessary.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IO_Completion_Listener_Worker_appears_to_be_non_yielding_on_Node_5_Rule,Rule,MSSQL on Windows: IO Completion Listener Worker appears to be non-yielding on Node,I/O completion ports are the mechanism by which Microsoft SQL Server uses a pool of threads that was created when the service was started to process asynchronous I/O requests. The message will specify what node the completion port is not yielding on. Note: This rule is disabled by default. Please use overrides to enable it when necessary.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IO_Completion_Listener_Worker_appears_to_be_non_yielding_on_Node_5_Rule,Rule,MSSQL on Windows: IO Completion Listener Worker appears to be non-yielding on Node,I/O completion ports are the mechanism by which Microsoft SQL Server uses a pool of threads that was created when the service was started to process asynchronous I/O requests. The message will specify what node the completion port is not yielding on. Note: This rule is disabled by default. Please use overrides to enable it when necessary.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IO_Completion_Listener_Worker_appears_to_be_non_yielding_on_Node_5_Rule,Rule,MSSQL on Windows: IO Completion Listener Worker appears to be non-yielding on Node,I/O completion ports are the mechanism by which Microsoft SQL Server uses a pool of threads that was created when the service was started to process asynchronous I/O requests. The message will specify what node the completion port is not yielding on. Note: This rule is disabled by default. Please use overrides to enable it when necessary.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IORequestsTakingLongerThen15SecondsToComplete,Rule,MSSQL on Windows: I/O request taking longer than 15 seconds to complete,I/O request has taken longer than 15 seconds to complete. This may indicate an SQL Server I/O bottlenecks. SQL Server performance highly relies on the disk performance. Note: this rule is disabled by default. Please use overrides to enable it when necessary.,Enabled,bool,FALSE,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IORequestsTakingLongerThen15SecondsToComplete,Rule,MSSQL on Windows: I/O request taking longer than 15 seconds to complete,I/O request has taken longer than 15 seconds to complete. This may indicate an SQL Server I/O bottlenecks. SQL Server performance highly relies on the disk performance. Note: this rule is disabled by default. Please use overrides to enable it when necessary.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IORequestsTakingLongerThen15SecondsToComplete,Rule,MSSQL on Windows: I/O request taking longer than 15 seconds to complete,I/O request has taken longer than 15 seconds to complete. This may indicate an SQL Server I/O bottlenecks. SQL Server performance highly relies on the disk performance. Note: this rule is disabled by default. Please use overrides to enable it when necessary.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IORequestsTakingLongerThen15SecondsToComplete,Rule,MSSQL on Windows: I/O request taking longer than 15 seconds to complete,I/O request has taken longer than 15 seconds to complete. This may indicate an SQL Server I/O bottlenecks. SQL Server performance highly relies on the disk performance. Note: this rule is disabled by default. Please use overrides to enable it when necessary.,Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IORequestsTakingLongerThen15SecondsToComplete,Rule,MSSQL on Windows: I/O request taking longer than 15 seconds to complete,I/O request has taken longer than 15 seconds to complete. This may indicate an SQL Server I/O bottlenecks. SQL Server performance highly relies on the disk performance. Note: this rule is disabled by default. Please use overrides to enable it when necessary.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IORequestsTakingLongerThen15SecondsToComplete,Rule,MSSQL on Windows: I/O request taking longer than 15 seconds to complete,I/O request has taken longer than 15 seconds to complete. This may indicate an SQL Server I/O bottlenecks. SQL Server performance highly relies on the disk performance. Note: this rule is disabled by default. Please use overrides to enable it when necessary.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.IORequestsTakingLongerThen15SecondsToComplete,Rule,MSSQL on Windows: I/O request taking longer than 15 seconds to complete,I/O request has taken longer than 15 seconds to complete. This may indicate an SQL Server I/O bottlenecks. SQL Server performance highly relies on the disk performance. Note: this rule is disabled by default. Please use overrides to enable it when necessary.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Log_Backup_Failed_to_Complete_1_5_Rule,Rule,MSSQL on Windows: Log Backup Failed to Complete,This error indicates that SQL Server could not complete the BACKUP of the specified database due to a previous error. The BACKUP command that failed is given at the end of the error message. This message also appears in the Windows application log.,Enabled,bool,TRUE,FALSE,TRUE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Log_Backup_Failed_to_Complete_1_5_Rule,Rule,MSSQL on Windows: Log Backup Failed to Complete,This error indicates that SQL Server could not complete the BACKUP of the specified database due to a previous error. The BACKUP command that failed is given at the end of the error message. This message also appears in the Windows application log.,IntervalSeconds,int,300,19200,19200,19200,300,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Log_Backup_Failed_to_Complete_1_5_Rule,Rule,MSSQL on Windows: Log Backup Failed to Complete,This error indicates that SQL Server could not complete the BACKUP of the specified database due to a previous error. The BACKUP command that failed is given at the end of the error message. This message also appears in the Windows application log.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Log_Backup_Failed_to_Complete_1_5_Rule,Rule,MSSQL on Windows: Log Backup Failed to Complete,This error indicates that SQL Server could not complete the BACKUP of the specified database due to a previous error. The BACKUP command that failed is given at the end of the error message. This message also appears in the Windows application log.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Log_Backup_Failed_to_Complete_1_5_Rule,Rule,MSSQL on Windows: Log Backup Failed to Complete,This error indicates that SQL Server could not complete the BACKUP of the specified database due to a previous error. The BACKUP command that failed is given at the end of the error message. This message also appears in the Windows application log.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Log_Backup_Failed_to_Complete_1_5_Rule,Rule,MSSQL on Windows: Log Backup Failed to Complete,This error indicates that SQL Server could not complete the BACKUP of the specified database due to a previous error. The BACKUP command that failed is given at the end of the error message. This message also appears in the Windows application log.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Log_Backup_Failed_to_Complete_1_5_Rule,Rule,MSSQL on Windows: Log Backup Failed to Complete,This error indicates that SQL Server could not complete the BACKUP of the specified database due to a previous error. The BACKUP command that failed is given at the end of the error message. This message also appears in the Windows application log.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,MSSQL on Windows: Logical consistency error after performing I/O on page,A consistency check failed when reading or writing a database page or transaction log block. The error message contains the specific type of consistency check that failed.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,MSSQL on Windows: Logical consistency error after performing I/O on page,A consistency check failed when reading or writing a database page or transaction log block. The error message contains the specific type of consistency check that failed.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,MSSQL on Windows: Logical consistency error after performing I/O on page,A consistency check failed when reading or writing a database page or transaction log block. The error message contains the specific type of consistency check that failed.,Priority,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,MSSQL on Windows: Logical consistency error after performing I/O on page,A consistency check failed when reading or writing a database page or transaction log block. The error message contains the specific type of consistency check that failed.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,MSSQL on Windows: Logical consistency error after performing I/O on page,A consistency check failed when reading or writing a database page or transaction log block. The error message contains the specific type of consistency check that failed.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,MSSQL on Windows: Logical consistency error after performing I/O on page,A consistency check failed when reading or writing a database page or transaction log block. The error message contains the specific type of consistency check that failed.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_consistency_error_after_performing_IO_on_page_id824,Rule,MSSQL on Windows: Logical consistency error after performing I/O on page,A consistency check failed when reading or writing a database page or transaction log block. The error message contains the specific type of consistency check that failed.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_page_in_database_is_already_hashed_1_5_Rule,Rule,MSSQL on Windows: Logical page in database is already hashed,This error occurs when SQL Server attempts to hash the logical page %S_PGID of database ID%d and the page is already in the SQL Server hash table.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_page_in_database_is_already_hashed_1_5_Rule,Rule,MSSQL on Windows: Logical page in database is already hashed,This error occurs when SQL Server attempts to hash the logical page %S_PGID of database ID%d and the page is already in the SQL Server hash table.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_page_in_database_is_already_hashed_1_5_Rule,Rule,MSSQL on Windows: Logical page in database is already hashed,This error occurs when SQL Server attempts to hash the logical page %S_PGID of database ID%d and the page is already in the SQL Server hash table.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_page_in_database_is_already_hashed_1_5_Rule,Rule,MSSQL on Windows: Logical page in database is already hashed,This error occurs when SQL Server attempts to hash the logical page %S_PGID of database ID%d and the page is already in the SQL Server hash table.,Severity,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_page_in_database_is_already_hashed_1_5_Rule,Rule,MSSQL on Windows: Logical page in database is already hashed,This error occurs when SQL Server attempts to hash the logical page %S_PGID of database ID%d and the page is already in the SQL Server hash table.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_page_in_database_is_already_hashed_1_5_Rule,Rule,MSSQL on Windows: Logical page in database is already hashed,This error occurs when SQL Server attempts to hash the logical page %S_PGID of database ID%d and the page is already in the SQL Server hash table.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Logical_page_in_database_is_already_hashed_1_5_Rule,Rule,MSSQL on Windows: Logical page in database is already hashed,This error occurs when SQL Server attempts to hash the logical page %S_PGID of database ID%d and the page is already in the SQL Server hash table.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed._The_workstation_licensing_limit_for_SQL_Server_access_has_already_been_reached_5_Rule,Rule,MSSQL on Windows: Login failed. The workstation licensing limit for SQL Server access has already been reached,SQL Server will not provide connections to workstations after the licensing limit has been reached.,Enabled,bool,TRUE,FALSE,FALSE,TRUE,TRUE,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed._The_workstation_licensing_limit_for_SQL_Server_access_has_already_been_reached_5_Rule,Rule,MSSQL on Windows: Login failed. The workstation licensing limit for SQL Server access has already been reached,SQL Server will not provide connections to workstations after the licensing limit has been reached.,IntervalSeconds,int,300,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed._The_workstation_licensing_limit_for_SQL_Server_access_has_already_been_reached_5_Rule,Rule,MSSQL on Windows: Login failed. The workstation licensing limit for SQL Server access has already been reached,SQL Server will not provide connections to workstations after the licensing limit has been reached.,Priority,int,1,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed._The_workstation_licensing_limit_for_SQL_Server_access_has_already_been_reached_5_Rule,Rule,MSSQL on Windows: Login failed. The workstation licensing limit for SQL Server access has already been reached,SQL Server will not provide connections to workstations after the licensing limit has been reached.,Severity,int,2,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed._The_workstation_licensing_limit_for_SQL_Server_access_has_already_been_reached_5_Rule,Rule,MSSQL on Windows: Login failed. The workstation licensing limit for SQL Server access has already been reached,SQL Server will not provide connections to workstations after the licensing limit has been reached.,SqlTimeoutSeconds,int,15,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed._The_workstation_licensing_limit_for_SQL_Server_access_has_already_been_reached_5_Rule,Rule,MSSQL on Windows: Login failed. The workstation licensing limit for SQL Server access has already been reached,SQL Server will not provide connections to workstations after the licensing limit has been reached.,SyncTime,string,,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed._The_workstation_licensing_limit_for_SQL_Server_access_has_already_been_reached_5_Rule,Rule,MSSQL on Windows: Login failed. The workstation licensing limit for SQL Server access has already been reached,SQL Server will not provide connections to workstations after the licensing limit has been reached.,TimeoutSeconds,int,200,,,,,
Microsoft.SQLServer.Windows.Monitoring,Microsoft.SQLServer.Windows.EventRule.DBEngine.Login_failed__Account,Rule,MSSQL on Windows: Login failed,"When a connection attempt is rejected because of an authentication failure that involves a bad password or user name, a message similar to the following is returned to the client: ""Login failed for user 'user_name'. (Microsoft SQL Server, Error: 18456)"".",Enabled,bool,FALSE,FALSE,TRUE,TRUE,TRUE,
